# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 0 99 821 377 246
p 2 0 131 789 2863 302
p 2 0 114 806 552 264
p 2 0 114 806 411 264
p 2 0 145 775 522 294
p 2 0 121 799 2964 309
p 2 0 90 830 553 245
p 2 0 129 791 439 274
p 2 0 152 768 3409 340
p 2 0 125 795 638 271
p 2 0 125 795 385 269
p 2 0 101 819 364 248
p 2 0 128 792 2817 302
p 2 0 104 816 648 261
p 2 0 52 868 285 205
p 2 0 81 839 374 230
p 2 0 112 808 2949 298
p 2 0 98 822 596 249
p 2 0 110 810 368 253
p 2 0 124 796 436 269
p 2 0 105 815 2626 289
p 2 0 97 823 570 250
p 2 0 112 808 387 259
p 2 0 61 859 261 215
p 2 0 79 841 315 226
p 2 0 53 867 238 200
p 2 0 21 899 200 174
p 2 0 11 909 176 167
p 2 0 60 860 239 205
p 2 0 58 862 243 204
p 2 0 89 831 412 235
p 2 0 111 809 2787 291
p 2 0 102 818 634 252
p 2 0 55 865 311 208
p 2 0 55 865 278 204
p 2 0 21 899 201 175
p 2 0 67 853 272 211
p 2 0 93 827 343 242
p 2 0 75 845 253 221
p 2 0 55 865 257 207
p 2 0 77 843 297 224
p 2 0 32 888 220 187
p 2 0 34 886 188 182
p 2 0 13 907 185 168
p 2 0 26 894 207 181
p 2 0 21 899 194 175
p 2 0 13 907 184 169
p 2 0 37 883 201 184
p 2 0 26 894 209 179
p 2 0 16 904 186 171
p 2 0 10 910 174 166
p 2 0 15 905 182 170
p 2 0 18 902 194 173
p 2 0 10 910 174 166
p 2 0 4 916 162 161
p 2 0 12 908 173 168
p 2 0 2 918 161 159
p 2 0 7 913 168 163
p 2 0 3 917 163 160
p 2 0 3 917 164 160
p 2 0 1 919 162 159
p 2 0 2 918 163 158
p 2 0 3 917 161 161
p 2 0 4 916 166 161
p 2 0 2 918 161 159
p 2 0 2 918 159 159
p 2 0 95 825 546 245
i 2 920 0 0 41298 3611
p 2 0 686 234 4293 838
p 2 0 416 504 1050 539
p 2 0 403 517 921 520
p 2 0 368 552 833 485
p 2 0 325 595 852 450
p 2 0 323 597 842 451
p 2 0 135 785 384 274
p 2 0 116 804 329 258
p 2 0 239 681 720 382
p 2 0 213 707 596 348
p 2 0 175 745 466 313
p 2 0 214 706 582 352
p 2 0 219 701 607 361
p 2 0 127 793 416 271
p 2 0 236 684 617 375
p 2 0 203 717 481 338
p 2 0 212 708 554 350
p 2 0 221 699 589 354
p 2 0 206 714 591 340
p 2 0 124 796 356 265
p 2 0 168 752 451 302
p 2 0 88 832 309 232
p 2 0 116 804 362 257
p 2 0 170 750 478 312
p 2 0 261 659 630 395
p 2 0 144 776 389 282
p 2 0 207 713 504 341
p 2 0 175 745 491 316
p 2 0 145 775 390 283
p 2 0 165 755 418 302
p 2 0 131 789 372 274
p 2 0 188 732 509 331
p 2 0 183 737 457 320
p 2 0 158 762 429 294
p 2 0 56 864 251 207
p 2 0 78 842 278 225
p 2 0 372 548 1037 505
p 2 0 120 800 362 259
p 2 0 200 720 517 339
p 2 0 242 678 638 379
p 2 0 102 818 310 248
p 2 0 213 707 536 349
p 2 0 129 791 359 267
p 2 0 108 812 310 251
p 2 0 112 808 332 255
p 2 0 73 847 269 220
p 2 0 131 789 370 272
p 2 0 138 782 380 278
p 2 0 91 829 311 236
p 2 0 79 841 285 226
p 2 0 72 848 289 222
p 2 0 42 878 220 191
p 2 0 40 880 226 192
p 2 0 159 761 459 304
p 2 0 196 724 462 327
p 2 0 105 815 317 245
p 2 0 165 755 431 305
p 2 0 145 775 381 281
p 2 0 108 812 317 253
p 2 0 131 789 356 271
p 2 0 74 846 297 227
p 2 0 102 818 295 241
p 2 0 55 865 254 206
p 2 0 65 855 258 213
p 2 0 31 889 211 183
p 2 0 43 877 217 194
p 2 0 25 895 196 179
p 2 0 45 875 223 196
p 2 0 97 823 316 244
p 2 0 166 754 439 310
p 2 0 90 830 283 234
p 2 0 115 805 337 257
p 2 0 97 823 319 241
p 2 0 54 866 261 205
p 2 0 105 815 323 248
p 2 0 93 827 292 236
p 2 0 149 771 410 292
p 2 0 168 752 401 299
p 2 0 101 819 336 247
p 2 0 50 870 234 200
p 2 0 32 888 215 184
p 2 0 17 903 177 172
p 2 0 7 913 167 163
p 2 0 98 822 328 244
p 2 0 200 720 510 338
p 2 0 83 837 273 228
p 2 0 141 779 393 285
p 2 0 90 830 304 234
p 2 0 86 834 287 231
p 2 0 96 824 321 245
p 2 0 99 821 295 240
p 2 0 70 850 270 220
p 2 0 50 870 228 199
p 2 0 84 836 283 228
p 2 0 29 891 208 183
p 2 0 36 884 204 188
p 2 0 38 882 223 190
p 2 0 23 897 188 176
p 2 0 87 833 283 232
p 2 0 152 768 386 290
p 2 0 77 843 262 225
p 2 0 112 808 332 257
p 2 0 97 823 298 241
p 2 0 54 866 234 206
p 2 0 98 822 282 240
p 2 0 63 857 242 212
p 2 0 80 840 281 228
p 2 0 69 851 258 218
p 2 0 31 889 208 184
p 2 0 39 881 222 192
p 2 0 39 881 215 190
p 2 0 34 886 193 184
p 2 0 36 884 201 186
p 2 0 272 648 1598 416
p 2 0 604 316 10448 922
p 2 0 662 258 12214 998
p 2 0 540 380 2541 729
p 2 0 666 254 13329 1052
p 2 6 657 257 12107 1068
p 2 14 663 243 13078 1142
p 2 17 724 179 7472 1154
p 2 0 542 378 1863 708
p 2 18 675 227 16439 1245
p 2 8 674 238 13596 1135
p 2 7 674 239 13102 1163
p 2 10 644 266 11502 1124
p 2 0 519 401 2058 699
p 2 22 619 279 20847 1309
p 2 10 657 253 19964 1220
p 2 11 678 231 17745 1184
p 2 13 642 265 9392 1118
p 2 0 448 472 1854 629
p 2 25 643 252 19921 1238
p 2 20 648 252 16612 1155
p 2 9 641 270 9597 1062
p 2 11 655 254 15357 1133
p 2 0 523 397 2263 730
p 2 1 645 274 10784 1008
p 2 0 651 269 16117 1020
p 2 1 612 307 11582 983
p 2 12 633 275 15019 1093
p 2 0 574 346 3260 790
p 2 4 674 242 14270 1023
p 2 3 648 269 10440 959
p 2 3 683 234 14633 1071
p 2 1 692 227 17398 1103
p 2 0 567 353 2753 756
p 2 2 669 249 8241 1023
p 2 1 684 235 17191 1034
p 2 0 670 250 13681 1013
p 2 0 683 237 17408 1044
p 2 0 562 358 4591 777
p 2 0 608 312 6073 814
p 2 0 656 264 4216 866
p 2 0 396 524 1229 536
p 2 0 274 646 657 399
p 2 0 700 220 3912 925
p 2 0 475 445 1333 610
p 2 0 432 488 1447 584
p 2 0 375 545 993 507
p 2 0 461 459 1431 606
p 2 0 516 404 1536 660
p 2 0 234 686 600 367
p 2 0 227 693 555 361
p 2 0 311 609 859 448
p 2 0 368 552 1076 511
p 2 0 323 597 766 454
p 2 0 325 595 838 454
p 2 0 348 572 987 489
p 2 0 291 629 780 426
p 2 0 280 640 776 417
p 2 0 280 640 766 417
p 2 0 157 763 480 302
p 2 0 258 662 708 398
p 2 0 94 826 337 240
p 2 0 332 588 836 464
p 2 0 230 690 629 368
p 2 0 180 740 506 321
p 2 0 163 757 484 304
p 2 0 262 658 654 399
p 2 0 179 741 450 314
p 2 0 152 768 408 297
p 2 0 176 744 476 314
p 2 0 241 679 625 373
p 2 0 60 860 264 209
p 2 0 216 704 558 349
p 2 0 113 807 361 256
p 2 0 113 807 343 256
p 2 0 131 789 401 275
p 2 0 155 765 464 299
p 2 0 248 672 576 382
p 2 0 246 674 608 380
p 2 0 198 722 546 337
p 2 0 105 815 356 252
p 2 0 185 735 485 323
p 2 0 235 685 570 372
p 2 0 324 596 830 460
p 2 0 255 665 606 388
p 2 0 168 752 469 309
p 2 0 68 852 271 218
p 2 0 84 836 298 231
p 2 0 139 781 446 285
p 2 0 60 860 254 210
p 2 0 143 777 413 283
p 2 0 176 744 444 310
p 2 0 210 710 513 351
p 2 0 234 686 553 367
p 2 0 119 801 359 266
p 2 0 105 815 330 251
p 2 0 201 719 494 340
p 2 0 180 740 513 324
p 2 0 154 766 401 296
p 2 0 138 782 383 282
p 2 0 136 784 379 276
p 2 0 85 835 305 231
p 2 0 137 783 389 278
p 2 0 50 870 238 200
p 2 0 38 882 213 187
p 2 0 140 780 404 280
p 2 0 93 827 317 239
p 2 0 199 721 454 333
p 2 0 215 705 512 350
p 2 0 144 776 382 284
p 2 0 91 829 320 238
p 2 0 175 745 451 312
p 2 0 155 765 439 295
p 2 0 141 779 375 284
p 2 0 127 793 370 271
p 2 0 80 840 303 229
p 2 0 65 855 270 217
p 2 0 100 820 333 247
p 2 0 62 858 250 210
p 2 0 15 905 182 170
p 2 0 78 842 286 224
p 2 0 69 851 262 217
p 2 0 148 772 377 289
p 2 0 134 786 375 279
p 2 0 78 842 290 227
p 2 0 85 835 277 230
p 2 0 105 815 322 249
p 2 0 133 787 370 272
p 2 0 106 814 307 252
p 2 0 100 820 317 247
p 2 0 89 831 295 235
p 2 0 51 869 231 199
p 2 0 60 860 244 210
p 2 0 37 883 212 189
p 2 0 25 895 196 178
p 2 0 57 863 236 206
p 2 0 42 878 220 194
p 2 0 110 810 302 253
p 2 0 119 801 301 258
p 2 0 87 833 275 230
p 2 0 490 430 3346 627
i 2 920 0 0 40554 4152
p 2 0 538 382 1678 684
p 2 0 427 493 869 556
p 2 7 563 350 18122 1179
p 2 0 455 465 1793 627
p 2 0 341 579 952 486
p 2 9 428 483 17583 1038
p 2 0 387 533 1704 559
p 2 0 268 652 756 415
p 2 0 224 696 789 377
p 2 4 399 517 16912 986
p 2 0 323 597 1643 504
p 2 0 245 675 726 391
p 2 0 238 682 840 392
p 2 14 337 569 17135 966
p 2 0 325 595 2015 520
p 2 0 272 648 865 427
p 2 0 190 730 613 343
p 2 0 145 775 1472 300
p 2 0 179 741 727 330
p 2 0 155 765 537 308
p 2 0 169 751 1445 322
p 2 0 374 546 1349 528
p 2 0 210 710 603 353
p 2 0 168 752 558 314
p 2 0 141 779 1393 295
p 2 0 156 764 640 304
p 2 0 152 768 507 302
p 2 0 111 809 447 259
p 2 0 78 842 1224 235
p 2 0 108 812 514 258
p 2 0 150 770 491 296
p 2 0 87 833 355 239
p 2 0 118 802 1359 272
p 2 0 75 845 419 230
p 2 0 96 824 420 248
p 2 0 84 836 1522 242
p 2 0 43 877 362 201
p 2 0 53 867 283 206
p 2 0 106 814 1405 258
p 2 0 78 842 358 232
p 2 0 89 831 1308 245
p 2 0 67 853 446 220
p 2 0 77 843 345 230
p 2 0 50 870 308 206
p 2 0 122 798 1581 278
p 2 0 51 869 383 208
p 2 0 97 823 376 249
p 2 0 91 829 388 241
p 2 0 59 861 1250 215
p 2 0 54 866 363 205
p 2 0 87 833 359 237
p 2 0 51 869 298 205
p 2 0 54 866 1167 211
p 2 0 82 838 427 235
p 2 0 90 830 364 241
p 2 0 67 853 1176 222
p 2 0 72 848 431 226
p 2 0 55 865 309 209
p 2 0 58 862 1325 211
p 2 0 93 827 436 243
p 2 0 68 852 301 219
p 2 0 37 883 224 190
p 2 0 60 860 266 213
p 2 0 35 885 220 189
p 2 0 65 855 449 217
p 2 3 246 671 10980 650
p 2 0 193 727 1233 368
p 2 0 124 796 527 283
p 2 0 168 752 638 321
p 2 0 256 664 8674 565
p 2 0 214 706 1228 380
p 2 0 165 755 594 316
p 2 0 141 779 573 288
p 2 0 241 679 8874 539
p 2 0 259 661 1465 427
p 2 0 139 781 552 296
p 2 0 101 819 382 252
p 2 0 108 812 406 259
p 2 0 135 785 536 286
p 2 0 93 827 406 242
p 2 0 114 806 1411 269
p 2 0 78 842 468 232
p 2 0 81 839 368 233
p 2 0 109 811 476 259
p 2 0 89 831 1283 245
p 2 0 95 825 517 252
p 2 0 100 820 394 250
p 2 0 77 843 366 228
p 2 0 69 851 1099 223
p 2 0 131 789 545 281
p 2 0 75 845 321 227
p 2 0 72 848 339 222
p 2 0 93 827 1126 246
p 2 0 70 850 354 223
p 2 0 76 844 1381 230
p 2 0 68 852 443 221
p 2 0 35 885 281 189
p 2 0 40 880 1109 195
p 2 0 74 846 423 226
p 2 0 54 866 312 207
p 2 0 62 858 1119 217
p 2 0 50 870 370 205
p 2 0 50 870 258 200
p 2 0 45 875 279 198
p 2 0 96 824 1454 250
p 2 0 61 859 410 215
p 2 0 40 880 247 191
p 2 0 68 852 370 221
p 2 0 44 876 1080 197
p 2 0 45 875 342 199
p 2 0 49 871 274 202
p 2 0 49 871 290 200
p 2 0 46 874 1032 202
p 2 0 70 850 385 221
p 2 0 65 855 316 216
p 2 0 61 859 1057 215
p 2 0 58 862 384 212
p 2 0 46 874 276 200
p 2 0 51 869 284 201
p 2 0 82 838 1108 236
p 2 0 55 865 362 209
p 2 0 65 855 339 216
p 2 0 79 841 1384 233
p 2 0 35 885 256 191
p 2 0 28 892 1052 183
p 2 0 34 886 353 189
p 2 0 34 886 248 188
p 2 0 29 891 261 183
p 2 0 73 847 1137 228
p 2 0 57 863 347 208
p 2 0 72 848 318 224
p 2 0 39 881 262 192
p 2 0 33 887 1323 193
p 2 0 26 894 341 182
p 2 0 78 842 335 227
p 2 0 32 888 1031 190
p 2 0 29 891 338 184
p 2 0 50 870 274 202
p 2 0 42 878 283 197
p 2 0 35 885 1006 192
p 2 0 35 885 344 189
p 2 0 137 783 472 284
p 2 0 91 829 356 238
p 2 0 72 848 1075 225
p 2 0 57 863 350 209
p 2 0 72 848 316 222
p 2 0 74 846 347 224
p 2 0 45 875 1011 201
p 2 0 39 881 306 191
p 2 0 73 847 313 221
p 2 0 50 870 1005 203
p 2 0 52 868 353 205
p 2 0 47 873 268 199
p 2 0 36 884 256 191
p 2 0 36 884 977 191
p 2 0 24 896 322 179
p 2 0 17 903 208 172
p 2 0 25 895 256 179
p 2 0 41 879 1297 198
p 2 0 30 890 317 184
p 2 0 19 901 206 174
p 2 0 23 897 205 179
p 2 0 425 495 1459 581
i 2 920 0 0 37524 3969
p 2 0 576 344 2215 726
p 2 0 427 493 771 555
p 2 0 267 653 492 403
p 2 0 250 670 417 373
p 2 0 257 663 550 382
p 2 0 179 741 379 305
p 2 0 109 811 292 248
p 2 0 65 855 226 212
p 2 0 75 845 288 223
p 2 0 109 811 343 254
p 2 0 54 866 250 204
p 2 0 75 845 302 223
p 2 0 78 842 320 228
p 2 0 65 855 253 213
p 2 0 46 874 235 196
p 2 0 54 866 249 205
p 2 0 41 879 228 191
p 2 0 40 880 233 191
p 2 0 23 897 197 179
p 2 0 19 901 184 172
p 2 0 73 847 336 224
p 2 0 67 853 1804 239
p 2 0 38 882 453 195
p 2 0 36 884 242 189
p 2 0 83 837 346 231
p 2 0 82 838 1798 245
p 2 0 69 851 439 223
p 2 0 48 872 276 200
p 2 0 42 878 266 193
p 2 0 111 809 1628 273
p 2 0 92 828 441 243
p 2 0 134 786 406 277
p 2 0 118 802 432 266
p 2 0 98 822 1602 261
p 2 0 51 869 360 203
p 2 0 54 866 328 206
p 2 0 83 837 2125 257
p 2 0 66 854 525 219
p 2 0 51 869 256 201
p 2 0 101 819 308 241
p 2 0 87 833 325 233
p 2 0 35 885 230 188
p 2 0 38 882 235 189
p 2 0 32 888 214 184
p 2 0 84 836 313 234
p 2 0 55 865 230 204
p 2 0 8 912 167 165
p 2 0 24 896 195 178
p 2 0 73 847 285 220
p 2 0 49 871 204 194
p 2 0 18 902 190 173
p 2 0 17 903 188 172
p 2 0 18 902 188 173
p 2 0 18 902 186 171
p 2 0 90 830 367 233
p 2 0 90 830 1791 254
p 2 0 93 827 556 244
p 2 0 53 867 276 205
p 2 0 46 874 287 196
p 2 0 82 838 1750 247
p 2 0 93 827 411 240
p 2 0 84 836 289 231
p 2 0 79 841 332 226
p 2 0 64 856 1530 229
p 2 0 76 844 430 225
p 2 0 49 871 269 201
p 2 0 48 872 1554 218
p 2 0 33 887 365 190
p 2 0 36 884 241 189
p 2 0 44 876 272 196
p 2 0 53 867 1509 218
p 2 0 61 859 419 214
p 2 0 64 856 281 214
p 2 0 32 888 242 186
p 2 0 65 855 1558 230
p 2 0 61 859 396 214
p 2 0 50 870 252 203
p 2 0 55 865 315 208
p 2 0 51 869 1518 219
p 2 0 36 884 364 192
p 2 0 36 884 258 190
p 2 0 50 870 1507 213
p 2 0 44 876 398 199
p 2 0 30 890 236 184
p 2 0 52 868 263 203
p 2 0 34 886 229 185
p 2 0 25 895 201 178
p 2 0 33 887 204 182
p 2 0 53 867 380 202
p 2 0 106 814 2160 272
p 2 0 68 852 484 223
p 2 0 57 863 258 208
p 2 0 50 870 263 202
p 2 0 33 887 213 185
p 2 0 12 908 180 167
p 2 0 45 875 263 201
p 2 0 372 548 3749 507
p 2 0 423 497 2683 567
p 2 0 222 698 759 359
p 2 0 184 736 570 322
p 2 0 92 828 348 242
p 2 0 110 810 389 252
p 2 0 113 807 370 253
p 2 0 492 428 2327 633
i 2 920 0 0 36177 3811
p 2 0 555 365 2145 676
p 2 0 439 481 819 557
p 2 0 255 665 690 391
p 2 0 466 454 5793 652
p 2 0 273 647 1135 416
p 2 0 341 579 865 469
p 2 0 243 677 5328 464
p 2 0 316 604 1352 444
p 2 0 181 739 502 325
p 2 0 234 686 749 373
p 2 1 252 667 4999 471
p 2 0 231 689 1288 382
p 2 0 168 752 569 318
p 2 0 157 763 628 304
p 2 0 230 690 5091 450
p 2 0 202 718 1151 359
p 2 0 175 745 570 326
p 2 0 156 764 711 307
p 2 1 213 706 4995 436
p 2 0 165 755 1057 329
p 2 0 147 773 596 300
p 2 0 195 725 5002 407
p 2 0 124 796 1062 281
p 2 0 98 822 427 252
p 2 0 158 762 689 306
p 2 3 197 720 6107 468
p 2 0 177 743 1159 334
p 2 0 152 768 563 303
p 2 0 137 783 660 292
p 2 0 201 719 5303 416
p 2 0 157 763 619 315
p 2 1 214 705 4923 425
p 2 0 163 757 1130 324
p 2 0 107 813 442 260
p 2 0 107 813 570 260
p 2 1 203 716 6549 464
p 2 0 143 777 1242 307
p 2 0 97 823 421 249
p 2 0 113 807 655 270
p 2 1 185 734 5163 417
p 2 0 147 773 1020 304
p 2 0 85 835 383 234
p 2 0 95 825 384 246
p 2 0 103 817 621 256
p 2 1 220 699 5360 447
p 2 0 119 801 922 278
p 2 0 76 844 371 227
p 2 0 119 801 532 274
p 2 0 61 859 305 214
p 2 0 20 900 198 174
p 2 0 19 901 201 175
p 2 0 59 861 312 210
p 2 0 36 884 249 191
p 2 0 28 892 224 182
p 2 0 84 836 348 236
p 2 0 69 851 334 223
p 2 0 63 857 311 217
p 2 0 47 873 287 199
p 2 0 40 880 259 193
p 2 0 92 828 362 245
p 2 0 44 876 241 197
p 2 0 23 897 203 177
p 2 0 18 902 207 173
p 2 0 42 878 252 196
p 2 0 23 897 210 177
p 2 0 124 796 556 271
p 2 0 159 761 5119 378
p 2 0 115 805 1054 277
p 2 0 93 827 437 247
p 2 0 145 775 693 300
p 2 0 187 733 5227 406
p 2 0 127 793 1092 288
p 2 0 131 789 500 280
p 2 0 102 818 589 254
p 2 1 198 721 5020 421
p 2 0 122 798 981 279
p 2 0 122 798 532 279
p 2 0 133 787 684 287
p 2 0 157 763 4918 378
p 2 0 104 816 915 261
p 2 0 117 803 618 269
p 2 3 176 741 6065 440
p 2 0 126 794 1132 288
p 2 0 97 823 447 248
p 2 0 140 780 641 293
p 2 0 184 736 5267 408
p 2 0 143 777 1112 304
p 2 0 112 808 486 266
p 2 0 116 804 618 269
p 2 1 183 736 4938 408
p 2 0 139 781 1002 297
p 2 0 127 793 507 278
p 2 0 132 788 735 288
p 2 1 166 753 6425 430
p 2 0 122 798 1019 284
p 2 0 122 798 621 276
p 2 1 171 748 5092 396
p 2 0 127 793 1098 288
p 2 0 90 830 392 242
p 2 0 117 803 573 273
p 2 0 197 723 4974 411
p 2 0 132 788 1081 289
p 2 0 106 814 458 260
p 2 0 95 825 550 249
p 2 1 181 738 4960 406
p 2 0 147 773 1071 311
p 2 0 108 812 440 261
p 2 0 100 820 587 253
p 2 0 163 757 4963 386
p 2 0 117 803 1015 279
p 2 0 124 796 594 272
p 2 3 176 741 6040 446
p 2 0 188 732 1450 357
p 2 0 108 812 432 261
p 2 0 148 772 625 302
p 2 1 179 740 6499 440
p 2 0 150 770 1194 310
p 2 0 117 803 478 267
p 2 0 115 805 610 269
p 2 1 175 744 5163 400
p 2 0 146 774 1037 312
p 2 0 134 786 507 286
p 2 0 117 803 672 271
p 2 1 156 763 5274 388
p 2 0 103 817 971 270
p 2 0 92 828 466 246
p 2 0 47 873 285 202
p 2 0 31 889 224 186
p 2 0 27 893 225 180
p 2 0 73 847 332 226
p 2 0 44 876 249 199
p 2 0 39 881 252 194
p 2 0 43 877 262 198
p 2 0 387 533 1845 531
i 2 920 0 0 31261 3801
p 2 0 565 355 1535 726
p 2 0 457 463 1065 624
p 2 0 309 611 516 430
p 2 0 377 543 725 518
p 2 0 338 582 685 467
p 2 0 295 625 769 445
p 2 0 255 665 437 381
p 2 0 149 771 309 283
p 2 0 197 723 380 327
p 2 0 218 702 467 358
p 2 0 206 714 547 365
p 2 0 235 685 436 367
p 2 0 146 774 331 283
p 2 0 206 714 573 374
p 2 0 266 654 756 427
p 2 0 237 683 766 409
p 2 0 239 681 478 380
p 2 0 126 794 314 276
p 2 0 152 768 369 301
p 2 0 88 832 277 242
p 2 0 195 725 459 340
p 2 0 90 830 277 246
p 2 0 90 830 257 237
p 2 1 205 714 1004 415
p 2 0 206 714 606 381
p 2 1 238 681 989 482
p 2 0 253 667 934 474
p 2 0 198 722 397 343
p 2 1 238 681 929 473
p 2 0 209 711 483 360
p 2 0 236 684 691 427
p 2 0 138 782 365 295
p 2 0 203 717 398 343
p 2 0 172 748 746 360
p 2 0 153 767 474 328
p 2 0 94 826 309 252
p 2 0 114 806 315 270
p 2 0 81 839 255 235
p 2 0 159 761 478 332
p 2 0 104 816 290 254
p 2 0 218 702 976 417
p 2 0 174 746 356 319
p 2 0 109 811 284 257
p 2 0 112 808 304 262
p 2 0 141 779 393 294
p 2 0 157 763 611 339
p 2 1 248 671 960 450
p 2 0 141 779 339 290
p 2 0 228 692 768 407
p 2 0 131 789 318 278
p 2 0 145 775 431 313
p 2 0 260 660 863 435
p 2 0 139 781 329 288
p 2 0 191 729 604 374
p 2 0 225 695 764 408
p 2 0 236 684 863 426
p 2 0 216 704 751 403
p 2 0 155 765 350 305
p 2 1 198 721 899 398
p 2 0 172 748 583 353
p 2 0 170 750 421 334
p 2 0 208 712 638 380
p 2 0 168 752 348 312
p 2 0 148 772 619 330
p 2 0 182 738 564 357
p 2 0 108 812 284 263
p 2 0 178 742 690 367
p 2 0 105 815 277 255
p 2 0 173 747 667 352
p 2 0 171 749 453 335
p 2 0 106 814 287 255
p 2 0 204 716 536 370
p 2 0 106 814 276 257
p 2 0 101 819 268 253
p 2 0 159 761 428 317
p 2 3 255 662 1095 532
p 2 0 149 771 336 295
p 2 0 164 756 323 303
p 2 3 223 694 1020 483
p 2 0 200 720 781 429
p 2 4 216 700 1033 483
p 2 0 209 711 704 419
p 2 0 117 803 289 264
p 2 0 199 721 774 382
p 2 3 213 704 992 454
p 2 2 200 718 773 389
p 2 7 234 679 1238 536
p 2 0 182 738 371 328
p 2 0 439 481 1046 600
i 2 920 0 0 40264 4108
p 2 0 743 177 3665 937
p 2 0 729 191 4406 940
p 2 0 632 288 2615 798
p 2 0 756 164 5453 1000
p 2 0 702 218 5630 925
p 2 0 762 158 6027 1032
p 2 3 752 165 8894 1083
p 2 0 764 156 3940 1012
p 2 0 769 151 5948 1026
p 2 0 772 148 6128 1036
p 2 1 761 158 8102 1078
p 2 0 732 188 6532 1013
p 2 0 697 223 3227 907
p 2 0 747 173 6339 1015
p 2 0 738 182 7668 1025
p 2 0 793 127 6528 1070
p 2 0 759 161 6492 1039
p 2 0 714 206 3582 923
p 2 2 743 175 8119 1043
p 2 0 742 178 5900 1012
p 2 0 779 141 6493 1068
p 2 2 747 171 7990 1065
p 2 0 735 185 3964 953
p 2 0 765 155 6065 1043
p 2 0 774 146 6521 1067
p 2 1 751 168 7361 1049
p 2 0 713 207 7162 996
p 2 0 655 265 3249 882
p 2 0 738 182 5905 1015
p 2 0 754 166 7225 1040
p 2 0 778 142 6436 1067
p 2 0 757 163 6507 1049
p 2 0 692 228 3176 904
p 2 0 718 202 7369 1019
p 2 0 753 167 5793 1014
p 2 0 767 153 6238 1064
p 2 0 763 157 8150 1072
p 2 0 687 233 3713 896
p 2 0 776 144 6023 1040
p 2 0 761 159 6313 1053
p 2 0 786 134 6552 1088
p 2 0 718 202 6111 1002
p 2 0 702 218 3541 902
p 2 0 730 190 6385 1006
p 2 0 773 147 12398 1089
p 2 0 734 186 5916 1017
p 2 0 744 176 6236 1021
p 2 0 685 235 3417 906
p 2 0 769 151 10931 1100
p 2 0 723 197 5800 990
p 2 0 751 169 6126 1029
p 2 0 783 137 11710 1133
p 2 0 730 190 3596 950
p 2 0 709 211 5750 981
p 2 0 787 133 5795 1069
p 2 0 768 152 10714 1096
p 2 0 749 171 6114 1022
p 2 0 667 253 3278 876
p 2 0 750 170 5804 1018
p 2 1 749 170 13262 1131
p 2 0 751 169 6210 1060
p 2 0 729 191 5747 1013
p 2 0 661 259 3500 885
p 2 3 769 148 17736 1264
p 2 0 767 153 5729 1049
p 2 0 711 209 5492 995
p 2 0 771 149 13221 1135
p 2 0 702 218 3439 920
p 2 0 728 192 4985 990
p 2 0 775 145 5677 1052
p 2 0 779 141 12550 1118
p 2 0 736 184 5762 1011
p 2 0 689 231 3138 902
p 2 0 714 206 5478 978
p 2 0 770 150 11956 1098
p 2 0 777 143 6003 1054
p 2 0 777 143 5587 1067
p 2 0 663 257 3365 885
p 2 0 728 192 11502 1052
p 2 0 736 184 5586 1016
p 2 0 718 202 5378 993
p 2 0 787 133 11621 1122
p 2 0 729 191 3857 951
p 2 0 735 185 5104 996
p 2 0 780 140 5392 1055
p 2 0 757 163 12068 1103
p 2 0 726 194 5904 1000
p 2 0 686 234 2894 878
p 2 0 721 199 5125 983
p 2 0 742 178 12841 1093
p 2 0 751 169 5712 1039
p 2 0 740 180 5516 1002
p 2 0 676 244 3108 901
p 2 0 740 180 6236 1007
p 2 0 707 213 5240 959
p 2 0 754 166 5663 1013
p 2 0 785 135 6332 1060
p 2 0 670 250 3542 889
p 2 0 732 188 5496 993
p 2 0 768 152 5819 1038
p 2 0 766 154 6281 1044
p 2 0 680 240 5645 945
p 2 0 690 230 3810 890
p 2 0 746 174 5904 1015
p 2 0 736 184 6052 1003
p 2 0 724 196 5623 994
p 2 0 729 191 6104 979
p 2 0 720 200 3381 917
p 2 0 759 161 6094 1042
p 2 0 711 209 5700 967
p 2 0 757 163 5916 1022
p 2 0 765 155 6708 1056
p 2 0 716 204 3409 933
p 2 0 724 196 6101 992
p 2 0 776 144 5670 1039
p 2 0 757 163 6312 1038
p 2 0 677 243 5213 897
p 2 0 603 317 2914 788
p 2 0 782 138 6059 1078
i 2 920 0 0 21467 3325
p 2 0 366 554 895 495
p 2 0 250 670 476 381
p 2 0 200 720 392 325
p 2 0 171 749 381 310
p 2 0 150 770 350 288
p 2 0 112 808 304 253
p 2 0 105 815 285 246
p 2 0 144 776 425 284
p 2 0 114 806 322 255
p 2 0 59 861 251 211
p 2 0 48 872 223 197
p 2 0 48 872 245 201
p 2 0 41 879 224 190
p 2 0 16 904 192 172
p 2 0 28 892 215 183
p 2 0 23 897 206 177
p 2 0 27 893 212 180
p 2 0 21 899 205 175
p 2 0 8 912 184 165
p 2 0 14 906 191 170
p 2 0 18 902 202 172
p 2 0 17 903 205 173
p 2 0 16 904 207 172
p 2 0 10 910 185 166
p 2 0 25 895 218 180
p 2 0 5 915 170 162
p 2 0 9 911 185 166
p 2 0 14 906 181 168
p 2 0 6 914 179 162
p 2 0 21 899 215 178
